ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250521_135736_3bebc05a,90,5,100.0,46.17,46.17,100.0,46.17
250521_135745_12435594,90,10,100.0,46.94,46.94,100.0,46.94
250521_135754_9eff9a16,90,15,100.0,47.39,47.39,100.0,47.39
250521_135803_47b24d9e,90,20,99.98,45.93,45.939187837567516,99.98,45.93
250521_135813_08638685,90,25,99.83999999999999,46.04,46.11378205128205,99.83999999999999,46.04
250521_135824_a7195d73,90,30,98.82,46.03,46.579639749038655,98.82,46.03
250521_135834_0c7e5d4c,90,35,95.63000000000001,46.35,48.46805395796298,95.63000000000001,46.35
250521_135843_f311e66f,90,40,87.58,46.27,52.831696734414244,87.58,46.27
250521_135853_b3c2101b,90,45,71.92,46.239999999999995,64.29365962180201,71.92,46.239999999999995
250521_135902_10cd75f2,100,0,100.0,46.089999999999996,46.089999999999996,100.0,46.089999999999996
250521_135912_497a4054,100,5,100.0,47.27,47.27,100.0,47.27
250521_135923_6b91455d,100,10,100.0,46.81,46.81,100.0,46.81
250521_135933_0c9548c3,100,15,99.99,46.0,46.004600460046,99.99,46.0
250521_135943_919ad782,100,20,99.97,46.51,46.52395718715614,99.97,46.51
250521_135953_6167623f,100,25,99.79,46.550000000000004,46.64796071750676,99.79,46.550000000000004
250521_140003_a12eaef5,100,30,98.9,46.07,46.58240647118301,98.9,46.07
250521_140014_75ec83b0,100,35,95.67,46.11,48.19692693634368,95.67,46.11
250521_140023_fc874ea1,100,40,87.32,46.71,53.492899679340354,87.32,46.71
250521_140033_108e0417,100,45,71.32,45.89,64.34380257992149,71.32,45.89
250521_140043_a25f2b50,110,0,100.0,46.21,46.21,100.0,46.21
250521_140051_e2329d21,110,5,100.0,46.72,46.72,100.0,46.72
250521_140101_dc55545d,110,10,100.0,46.71,46.71,100.0,46.71
250521_140110_777e90c4,110,15,99.99,46.52,46.524652465246525,99.99,46.52
250521_140118_42d7bdc0,110,20,100.0,46.379999999999995,46.379999999999995,100.0,46.379999999999995
250521_140128_d11cce15,110,25,99.8,46.07,46.1623246492986,99.8,46.07
250521_140137_1a440d95,110,30,99.1,46.25,46.67003027245207,99.1,46.25
250521_140146_b32d54d7,110,35,95.78,45.379999999999995,47.37941115055335,95.78,45.379999999999995
250521_140155_4c1f61b4,110,40,87.87,46.739999999999995,53.19221577330146,87.87,46.739999999999995
250521_140204_129dd9f7,110,45,72.07000000000001,46.98,65.18662411544331,72.07000000000001,46.98
250521_140213_494f4b6c,120,0,100.0,46.21,46.21,100.0,46.21
250521_140222_b6a364e0,120,5,100.0,46.22,46.22,100.0,46.22
250521_140231_69efa888,120,10,100.0,46.989999999999995,46.989999999999995,100.0,46.989999999999995
250521_140240_b943772d,120,15,100.0,46.660000000000004,46.660000000000004,100.0,46.660000000000004
250521_140249_afdf7ab5,120,20,99.97,46.87,46.88406521956587,99.97,46.87
250521_140258_d6508ff6,120,25,99.87,46.88,46.94102333032943,99.87,46.88
250521_140307_8b4627ed,120,30,99.0,46.53,47.0,99.0,46.53
250521_140316_ad353964,120,35,95.78,46.949999999999996,49.018584255585715,95.78,46.949999999999996
250521_140325_06ad94bc,120,40,87.36,46.75,53.51419413919414,87.36,46.75
250521_140334_4f7eaf97,120,45,71.73,45.739999999999995,63.766903666527256,71.73,45.739999999999995
250521_140343_ea6c0a21,130,0,100.0,46.28,46.28,100.0,46.28
250521_140353_89fba29b,130,5,100.0,45.68,45.68,100.0,45.68
250521_140403_8700bd15,130,10,100.0,45.7,45.7,100.0,45.7
250521_140413_bb093d1a,130,15,100.0,47.22,47.22,100.0,47.22
250521_140422_a79e5d91,130,20,99.98,46.28,46.28925785157031,99.98,46.28
250521_140432_1f59efb1,130,25,99.81,46.089999999999996,46.177737701633106,99.81,46.089999999999996
250521_140440_0321855f,130,30,99.22,46.47,46.835315460592625,99.22,46.47
250521_140449_5731642d,130,35,95.87,45.85,47.825179931156775,95.87,45.85
250521_140458_3b1bc411,130,40,87.98,46.36,52.693794044100926,87.98,46.36
250521_140507_6d907b87,130,45,72.19,46.07,63.81770328300319,72.19,46.07
250521_140516_3b6984a7,140,0,100.0,46.379999999999995,46.379999999999995,100.0,46.379999999999995
250521_140527_00772310,140,5,100.0,45.83,45.83,100.0,45.83
250521_140537_f629a8ee,140,10,100.0,46.45,46.45,100.0,46.45
250521_140546_2475c4ee,140,15,99.99,46.97,46.97469746974697,99.99,46.97
250521_140557_c4adf2a4,140,20,99.99,46.739999999999995,46.74467446744674,99.99,46.739999999999995
250521_140607_2a61c7eb,140,25,99.78,45.739999999999995,45.84084986971337,99.78,45.739999999999995
250521_140616_868ca911,140,30,99.00999999999999,46.72,47.18715281284719,99.00999999999999,46.72
250521_140626_49a14d1f,140,35,95.81,46.129999999999995,48.147375013046656,95.81,46.129999999999995
250521_140636_10ff85ff,140,40,87.85,46.87,53.35230506545248,87.85,46.87
250521_140645_763c589a,140,45,71.87,47.0,65.39585362459998,71.87,47.0
250521_140655_9c56ed78,150,0,100.0,46.379999999999995,46.379999999999995,100.0,46.379999999999995
250521_140704_99b0fef3,150,5,100.0,46.48,46.48,100.0,46.48
250521_140714_86e665dc,150,10,100.0,46.400000000000006,46.400000000000006,100.0,46.400000000000006
250521_140724_6fe3fa8d,150,15,100.0,46.52,46.52,100.0,46.52
250521_140735_cabf4945,150,20,99.97,46.57,46.58397519255777,99.97,46.57
250521_140744_e1cdbe94,150,25,99.71,46.9,47.0364055761709,99.71,46.9
