ts_id,dpsi_val,dcpa_val,conflict_dcpa,conflict_tin,conflict_tin_defined,conflict_tout,is_conflict
250502_112147_8a6f2304,90,30,98.67,47.06,47.69433465085639,98.67,47.06
250502_112156_53e740d5,90,35,96.03,46.89,48.82849109653233,96.03,46.89
250502_112205_0dd77dcf,90,40,88.46000000000001,47.72,53.945286004974,88.46000000000001,47.72
250502_112214_e12cf7ee,90,45,73.32,47.260000000000005,64.45717403164211,73.32,47.260000000000005
250502_112223_5bf8707a,100,0,100.0,47.9,47.9,100.0,47.9
250502_112232_20ed6ad2,100,5,100.0,47.699999999999996,47.699999999999996,100.0,47.699999999999996
250502_112241_17e779f7,100,10,100.0,47.88,47.88,100.0,47.88
250502_112250_f7229dcd,100,15,100.0,47.83,47.83,100.0,47.83
250502_112300_a702af68,100,20,99.99,47.44,47.44474447444744,99.99,47.44
250502_112308_484d874a,100,25,99.88,47.54,47.59711653984782,99.88,47.54
250502_112318_02835e00,100,30,99.3,47.42,47.754279959718026,99.3,47.42
250502_112326_a87819da,100,35,97.07000000000001,46.69,48.099309776449985,97.07000000000001,46.69
250502_112336_53d9cbee,100,40,90.2,46.63,51.69623059866962,90.2,46.63
250502_112345_be9d74d0,100,45,75.21,46.31,61.57425874218853,75.21,46.31
250502_112354_08a6cf2d,110,0,100.0,47.58,47.58,100.0,47.58
250502_112403_343aed9f,110,5,100.0,48.19,48.19,100.0,48.19
250502_112412_6bd570b6,110,10,100.0,48.120000000000005,48.120000000000005,100.0,48.120000000000005
250502_112421_12d26667,110,15,100.0,48.0,48.0,100.0,48.0
250502_112430_80a3740e,110,20,99.98,49.16,49.169833966793355,99.98,49.16
250502_112439_86890689,110,25,100.0,48.6,48.6,100.0,48.6
250502_112448_69fff4d4,110,30,99.68,48.17,48.32463884430177,99.68,48.17
250502_112457_47067e81,110,35,98.38,47.53,48.31266517584875,98.38,47.53
250502_112506_cbdaa8cf,110,40,93.28,47.81,51.25428816466552,93.28,47.81
250502_112515_6390740c,110,45,76.78,45.739999999999995,59.57280541807762,76.78,45.739999999999995
250502_112523_b5e0c5ba,120,0,100.0,49.6,49.6,100.0,49.6
250502_112533_620b7d91,120,5,100.0,48.67,48.67,100.0,48.67
250502_112542_58d04634,120,10,100.0,48.28,48.28,100.0,48.28
250502_112551_528975c7,120,15,100.0,48.82,48.82,100.0,48.82
250502_112600_9994df9e,120,20,100.0,48.309999999999995,48.309999999999995,100.0,48.309999999999995
250502_112609_59979e68,120,25,100.0,48.449999999999996,48.449999999999996,100.0,48.449999999999996
250502_112618_1150abda,120,30,99.94,48.209999999999994,48.23894336601961,99.94,48.209999999999994
250502_112627_2b3b453f,120,35,99.3,47.88,48.21752265861027,99.3,47.88
250502_112636_645d546a,120,40,95.48,47.3,49.53917050691244,95.48,47.3
250502_112645_8bea1993,120,45,80.4,45.46,56.54228855721393,80.4,45.46
250502_112654_5789b173,130,0,100.0,49.54,49.54,100.0,49.54
250502_112703_0467aff5,130,5,100.0,49.51,49.51,100.0,49.51
250502_112712_560ba7bd,130,10,100.0,48.28,48.28,100.0,48.28
250502_112721_41471443,130,15,100.0,49.1,49.1,100.0,49.1
250502_112730_3421cb7a,130,20,100.0,49.39,49.39,100.0,49.39
250502_112739_5a97c213,130,25,100.0,49.95,49.95,100.0,49.95
250502_112748_10cc1a68,130,30,100.0,48.24,48.24,100.0,48.24
250502_112757_30298276,130,35,99.89,47.21,47.261988187005706,99.89,47.21
250502_112807_c6c0c877,130,40,97.43,48.24,49.51247049163502,97.43,48.24
250502_112816_58e20987,130,45,84.66,46.19,54.559414127096616,84.66,46.19
250502_112825_c4720384,140,0,100.0,50.129999999999995,50.129999999999995,100.0,50.129999999999995
250502_112833_f2331830,140,5,100.0,49.49,49.49,100.0,49.49
250502_112842_04a4fe4b,140,10,100.0,49.08,49.08,100.0,49.08
250502_112851_d19bb02a,140,15,100.0,49.4,49.4,100.0,49.4
250502_112900_0bf3ee31,140,20,100.0,49.66,49.66,100.0,49.66
250502_112909_4c05073d,140,25,100.0,48.71,48.71,100.0,48.71
250502_112918_3063761c,140,30,100.0,48.5,48.5,100.0,48.5
250502_112927_1cd9fbbd,140,35,99.99,48.99,48.99489948994899,99.99,48.99
250502_112936_7a97f7e9,140,40,99.4,48.870000000000005,49.16498993963783,99.4,48.870000000000005
250502_112946_c1d2a905,140,45,90.25,47.449999999999996,52.57617728531856,90.25,47.449999999999996
250502_112955_37292bde,150,0,100.0,49.41,49.41,100.0,49.41
250502_113004_416d9457,150,5,100.0,50.43,50.43,100.0,50.43
